[nb-items] 180
[nb-objectives] 2
[nb-pareto] 305
[nb-lorenz] 37
[runtime] 234.24133396148682
[format] f1 f2 isLorenzND
[vector] 74523 65837 False
[vector] 73498 66837 False
[vector] 76500 63402 False
[vector] 62933 71109 False
[vector] 71985 67933 False
[vector] 62527 71116 False
[vector] 73276 66918 False
[vector] 73816 66502 False
[vector] 74498 65895 False
[vector] 68011 70015 False
[vector] 66317 70505 False
[vector] 64636 70941 False
[vector] 71873 67984 False
[vector] 64093 70961 False
[vector] 74929 65453 False
[vector] 72725 67407 False
[vector] 76652 63034 False
[vector] 75949 64332 False
[vector] 72430 67620 False
[vector] 77421 60485 False
[vector] 66541 70481 False
[vector] 68397 69906 False
[vector] 76782 62591 False
[vector] 66879 70348 False
[vector] 76433 63526 False
[vector] 73271 66960 False
[vector] 74119 66251 False
[vector] 77498 60060 False
[vector] 73875 66427 False
[vector] 70761 68706 False
[vector] 75506 64914 False
[vector] 77659 59092 False
[vector] 73785 66509 False
[vector] 77618 59338 False
[vector] 76094 64080 False
[vector] 77563 59670 False
[vector] 71149 68451 False
[vector] 76135 63980 False
[vector] 70988 68601 False
[vector] 77522 59864 False
[vector] 77215 61171 False
[vector] 77648 59094 False
[vector] 72469 67588 False
[vector] 75370 65055 False
[vector] 74909 65490 False
[vector] 73878 66419 False
[vector] 62625 71113 False
[vector] 62468 71157 False
[vector] 63306 71054 False
[vector] 71545 68243 False
[vector] 63844 71004 False
[vector] 77280 60998 False
[vector] 67083 70285 False
[vector] 76704 62907 False
[vector] 74787 65640 False
[vector] 76528 63367 False
[vector] 61089 71259 False
[vector] 76980 62045 False
[vector] 75957 64198 False
[vector] 67319 70262 False
[vector] 76208 63899 False
[vector] 77263 61091 False
[vector] 69140 69556 False
[vector] 75763 64442 False
[vector] 69324 69502 False
[vector] 76714 62712 False
[vector] 70683 68732 False
[vector] 72473 67556 False
[vector] 77348 60753 False
[vector] 67783 70100 False
[vector] 62239 71192 False
[vector] 77577 59413 False
[vector] 71143 68463 False
[vector] 76715 62685 False
[vector] 77065 61761 False
[vector] 77738 58564 False
[vector] 77385 60539 False
[vector] 67637 70119 False
[vector] 63851 70995 False
[vector] 66852 70386 False
[vector] 75203 65165 False
[vector] 66990 70338 False
[vector] 75786 64421 False
[vector] 63077 71100 False
[vector] 75714 64542 False
[vector] 70404 68919 False
[vector] 69657 69289 False
[vector] 67845 70052 False
[vector] 73897 66395 False
[vector] 73819 66494 False
[vector] 76348 63662 False
[vector] 73222 66989 False
[vector] 66403 70489 False
[vector] 77804 58285 False
[vector] 75229 65143 False
[vector] 69610 69329 False
[vector] 69379 69426 False
[vector] 70363 68931 False
[vector] 76713 62765 False
[vector] 69039 69653 False
[vector] 72401 67656 False
[vector] 77642 59244 False
[vector] 71700 68121 False
[vector] 77169 61669 False
[vector] 67914 70019 False
[vector] 75326 65096 False
[vector] 75155 65205 False
[vector] 69869 69155 False
[vector] 63842 71026 False
[vector] 71592 68206 False
[vector] 76940 62221 False
[vector] 75735 64477 False
[vector] 77289 60947 False
[vector] 70338 68986 False
[vector] 76007 64139 False
[vector] 77734 58673 False
[vector] 71701 68088 False
[vector] 74105 66296 False
[vector] 74870 65504 False
[vector] 74487 65950 False
[vector] 77676 59006 False
[vector] 74379 66008 False
[vector] 69144 69536 False
[vector] 66264 70581 False
[vector] 72886 67290 False
[vector] 77864 57622 False
[vector] 62524 71125 False
[vector] 72018 67916 False
[vector] 73835 66465 False
[vector] 67358 70202 False
[vector] 72752 67365 False
[vector] 67028 70296 False
[vector] 65429 70804 False
[vector] 67180 70281 False
[vector] 70153 69055 False
[vector] 69406 69425 False
[vector] 65965 70644 False
[vector] 67821 70069 False
[vector] 75025 65346 False
[vector] 75152 65307 False
[vector] 69695 69280 False
[vector] 77902 56979 False
[vector] 65461 70710 False
[vector] 62378 71167 False
[vector] 73121 67069 False
[vector] 75016 65409 False
[vector] 76860 62353 False
[vector] 61752 71250 False
[vector] 64201 70958 False
[vector] 59410 71314 False
[vector] 72472 67562 False
[vector] 73210 67012 False
[vector] 77441 60406 False
[vector] 69930 69130 False
[vector] 77728 58879 False
[vector] 72729 67370 False
[vector] 63259 71064 False
[vector] 76267 63796 False
[vector] 77188 61366 False
[vector] 75433 64915 False
[vector] 66638 70477 False
[vector] 67334 70217 False
[vector] 77576 59522 False
[vector] 77450 60200 False
[vector] 73695 66662 False
[vector] 63972 70993 False
[vector] 77329 60813 False
[vector] 75543 64771 False
[vector] 73764 66523 False
[vector] 77858 57944 False
[vector] 66743 70425 False
[vector] 66893 70342 False
[vector] 74745 65682 False
[vector] 77762 58522 False
[vector] 68856 69729 False
[vector] 73178 67036 False
[vector] 75582 64726 False
[vector] 74210 66179 False
[vector] 74623 65832 False
[vector] 77375 60684 False
[vector] 72968 67211 False
[vector] 76223 63837 False
[vector] 76001 64190 False
[vector] 67900 70041 False
[vector] 68784 69734 False
[vector] 73281 66914 False
[vector] 76947 62085 False
[vector] 73754 66587 False
[vector] 77526 59824 False
[vector] 75375 64932 False
[vector] 74175 66199 False
[vector] 67593 70157 False
[vector] 69241 69532 False
[vector] 70349 68942 False
[vector] 68494 69902 False
[vector] 74863 65537 False
[vector] 75683 64660 False
[vector] 76849 62445 False
[vector] 74835 65600 False
[vector] 77830 57979 False
[vector] 67402 70192 False
[vector] 77503 59964 False
[vector] 68173 69959 False
[vector] 69130 69557 False
[vector] 73601 66715 False
[vector] 71661 68153 False
[vector] 73315 66913 False
[vector] 75530 64788 False
[vector] 71648 68180 False
[vector] 71127 68475 False
[vector] 66279 70536 False
[vector] 65239 70861 False
[vector] 74999 65435 False
[vector] 64032 70969 False
[vector] 72859 67303 False
[vector] 77294 60823 False
[vector] 76732 62678 False
[vector] 74690 65716 False
[vector] 71675 68138 False
[vector] 70673 68764 False
[vector] 77211 61218 False
[vector] 72821 67312 False
[vector] 77470 60148 False
[vector] 74226 66136 False
[vector] 77553 59755 False
[vector] 74136 66218 False
[vector] 74682 65757 False
